League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Scottish Premiership,2025-01-05,12:00:00,Celtic,St Mirren,1.14,1.15,19.5,46.0,10.0,11.5,2.82,3.2,1.46,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33899703,52495022.0,674748.0,58805.0,1.237690825,1.237690835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scottish Premiership,2025-01-05,12:00:00,Kilmarnock,Ross Co,1.64,1.73,5.2,7.0,3.9,4.4,1.94,2.18,1.86,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33899684,56086.0,674742.0,58805.0,1.237691041,1.237691051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scottish Premiership,2025-01-05,12:00:00,St Johnstone,Dundee,2.9,2.96,2.64,2.82,3.3,3.55,2.06,2.1,1.92,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33899701,57425.0,13133.0,58805.0,1.237690933,1.237690943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Portuguese Liga 3,2025-01-05,12:00:00,Santarem,1 Dezembro,2.2,2.68,3.15,4.2,3.25,3.85,1.82,2.02,1.98,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33899562,25562184.0,616859.0,58805.0,1.237760139,1.237760142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Portuguese Liga 3,2025-01-05,12:00:00,Oliveira Hospital,CF Os Belenenses,2.4,3.4,2.4,3.4,2.42,1000.0,1.7,2.08,1.94,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33899559,6824437.0,41895590.0,58805.0,1.237688612,1.237688657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
English League 2,2025-01-05,12:00:00,Fleetwood Town,AFC Wimbledon,2.92,3.1,2.52,2.7,3.3,3.6,1.77,1.94,2.06,2.3,1.78,1.95,2.04,2.28,9.4,15.5,7.4,12.5,12.0,21.0,1.03,48.0,8.6,14.0,5.6,8.8,8.6,14.0,21.0,38.0,15.0,25.0,9.6,16.0,13.5,23.0,1.03,55.0,1.03,65.0,1.03,46.0,1.03,65.0,1.03,140.0,27.0,46.0,18.0,34.0,1.03,1000.0,33899710,3396710.0,2662218.0,58805.0,1.237691074,1.237691119,1.237691158,1.237691083,2.52,3.9,1.01,1000.0,9.2,15.5,1.07,1.11,3.25,3.95,1.34,1.44,1.58,1.66,1.48,1.53,1.38,1.41,1.237691075,1.237691077,1.237691078,1.237691122
Portuguese Liga 3,2025-01-05,12:00:00,Atletico Clube de Portugal,Academica,2.34,3.2,2.6,3.7,2.82,5.4,1.63,2.04,1.96,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33899572,36187194.0,203143.0,58805.0,1.237760931,1.237760934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greek Super League,2025-01-05,12:00:00,NFC Volos,AEK Athens,1.04,1000.0,1.28,1.39,4.8,950.0,2.0,2.38,1.73,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33869645,16417407.0,10758.0,58805.0,1.237231721,1.237231766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
English League 2,2025-01-05,12:00:00,Crewe,Bromley,2.4,2.66,3.1,3.35,3.2,3.5,1.73,1.91,2.1,2.38,1.79,2.08,1.92,2.26,8.6,14.0,8.8,14.5,1.03,28.0,1.03,70.0,7.8,11.5,6.4,8.4,11.0,18.0,1.03,50.0,10.5,18.0,8.8,14.5,1.03,24.0,1.03,70.0,1.03,40.0,1.03,34.0,1.03,55.0,1.03,150.0,16.5,29.0,30.0,50.0,1.03,1000.0,33899709,47991.0,1282856.0,58805.0,1.237691164,1.237691209,1.237691248,1.237691173,2.46,3.5,1.4,1.69,9.2,13.5,1.08,1.12,3.15,3.85,1.35,1.47,1.42,1.46,1.6,1.72,1.4,1.44,1.237691165,1.237691167,1.237691168,1.237691212
English League 2,2025-01-05,12:00:00,Chesterfield,Gillingham,1.86,1.95,4.3,5.4,3.45,3.9,1.78,1.99,2.02,2.3,1.92,2.34,1.75,2.28,1.03,15.0,1.03,19.0,1.03,44.0,1.03,1000.0,1.03,9.8,1.03,10.5,1.03,24.0,1.03,1000.0,1.03,13.0,1.03,13.0,1.03,27.0,1.03,1000.0,1.03,25.0,1.03,26.0,1.03,55.0,1.03,1000.0,10.0,17.0,1.01,1000.0,1.03,1000.0,33899670,219596.0,56298.0,58805.0,1.237692064,1.237692109,1.237692148,1.237692073,2.5,3.6,1.39,1.66,9.2,15.5,1.07,1.11,3.25,4.4,1.3,1.44,1.25,1.27,2.04,2.18,1.34,1.38,1.237692065,1.237692067,1.237692068,1.237692112
English League 2,2025-01-05,12:00:00,Newport County,Morecambe,2.7,2.82,2.82,2.96,3.45,3.65,1.98,2.18,1.84,2.04,1.65,1.8,2.24,2.52,11.0,16.0,10.5,16.5,15.5,19.5,7.6,55.0,10.5,14.0,7.0,8.2,10.5,13.0,6.8,40.0,6.2,20.0,10.5,12.5,14.5,17.0,32.0,42.0,32.0,55.0,7.0,32.0,7.2,46.0,7.6,90.0,18.0,29.0,6.4,28.0,8.4,1000.0,33899702,62623.0,51311.0,58805.0,1.237691254,1.237691299,1.237691338,1.237691263,1.01,1000.0,1.01,1000.0,12.0,21.0,1.05,1.09,3.85,4.7,1.27,1.36,1.52,1.55,1.55,1.59,1.38,1.41,1.237691255,1.237691257,1.237691258,1.237691302
English Championship,2025-01-05,12:00:00,Sunderland,Portsmouth,1.52,1.53,7.2,7.6,4.8,4.9,2.08,2.24,1.81,1.9,1.99,2.14,1.89,2.02,15.5,18.5,21.0,26.0,55.0,65.0,14.5,240.0,7.8,8.6,9.4,10.5,23.0,27.0,42.0,130.0,8.0,8.8,9.2,10.0,22.0,25.0,42.0,110.0,12.0,13.5,14.5,15.5,30.0,40.0,46.0,160.0,7.0,7.8,14.0,150.0,15.5,1000.0,33899723,62783.0,58344.0,58805.0,1.237693201,1.237693211,1.237693200,1.237693210,2.9,4.3,1.36,1.45,14.0,21.0,1.05,1.08,4.2,4.6,1.28,1.31,1.15,1.17,2.88,2.94,1.25,1.27,1.237693192,1.237693204,1.237693205,1.237693215
Portuguese Liga 3,2025-01-05,12:00:00,Sao Joao Ver,CD Trofense,2.96,1000.0,2.24,3.15,2.48,1000.0,1.55,1.94,2.06,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33899575,616843.0,11497891.0,58805.0,1.23776124,1.237761244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Portuguese Primeira Liga,2025-01-05,12:30:00,Santa Clara,Farense,1.7,1.81,6.4,8.6,3.35,3.75,1.58,1.81,2.24,2.72,2.06,2.82,1.67,1.78,6.8,11.5,14.5,21.0,48.0,70.0,170.0,300.0,5.7,6.6,7.2,8.4,23.0,34.0,95.0,170.0,7.6,8.8,9.6,11.0,26.0,38.0,100.0,180.0,15.0,21.0,20.0,29.0,44.0,80.0,190.0,330.0,14.0,20.0,180.0,310.0,1.01,1000.0,33901245,48793.0,48788.0,58805.0,1.237716412,1.237716422,1.237716411,1.237716421,2.3,3.25,1.45,1.77,6.0,1000.0,1.01,1.2,2.06,3.5,1.4,1.95,1.14,1.19,2.22,2.44,1.36,1.43,1.237716403,1.237716415,1.237716416,1.237716426
Portuguese Segunda Liga,2025-01-05,12:30:00,Vizela,Maritimo,0.0,0.0,0.0,0.0,0.0,0.0,1.14,1000.0,1.01,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33899478,0.0,0.0,0.0,0.0,1.237686305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turkish 1 Lig,2025-01-05,13:00:00,Adanaspor,Amed Sportif Faaliyetler,4.6,6.6,1.8,1.96,3.4,4.0,1.7,1.9,2.1,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33903761,114383.0,12171081.0,58805.0,1.237738898,1.237738943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turkish Super League,2025-01-05,13:00:00,Fenerbahce,Hatayspor,1.12,1.14,30.0,48.0,11.5,13.5,3.25,3.65,1.38,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33897384,46726.0,965417.0,58805.0,1.237662123,1.237662133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAF Champions League,2025-01-05,13:00:00,Pyramids,Sportive De Tunis,1.25,2.8,1.04,5.0,1.25,950.0,1.35,1.68,2.48,3.95,1.01,1000.0,1.01,1000.0,1.03,9.2,1.03,12.5,1.03,1000.0,1.03,1000.0,1.03,8.8,1.03,8.2,1.03,1000.0,1.03,1000.0,1.03,16.5,1.03,15.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.52,1000.0,1.52,1000.0,1.03,1000.0,33910468,19918253.0,14188149.0,58805.0,1.237816884,1.237816929,1.237816968,1.237816893,1.01,1000.0,1.51,1.93,1.01,1000.0,1.01,1000.0,2.16,110.0,1.47,1.82,1.25,1.44,1.01,1.91,1.01,1.67,1.237816885,1.237816887,1.237816888,1.237816932
CAF Champions League,2025-01-05,13:00:00,G.D. Sagrada Esperanca,Djoliba,1.04,4.3,1.04,4.1,1.03,950.0,0.0,0.0,0.0,0.0,1.01,1000.0,1.01,1000.0,1.03,9.8,1.03,11.0,1.03,1000.0,1.03,1000.0,1.03,11.0,1.03,8.0,1.03,16.5,1.03,1000.0,1.03,1000.0,1.03,16.5,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.52,1000.0,1.52,1000.0,1.03,1000.0,33910461,28200271.0,8411865.0,58805.0,1.237816974,1.237817019,1.237817058,1.237816983,0.0,0.0,0.0,0.0,1.01,1000.0,1.01,1000.0,2.3,110.0,1.44,1.76,1.01,1.65,1.01,1.65,1.01,1.66,1.237816975,1.237816977,1.237816978,1.237817022
Italian Serie C,2025-01-05,13:30:00,AP Turris Calcio,Potenza,0.0,0.0,0.0,0.0,0.0,0.0,1.17,1000.0,1.01,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33906869,0.0,0.0,0.0,0.0,1.237775756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italian Serie C,2025-01-05,13:30:00,Lecco,A.C. Trento S.C.S.D.,0.0,0.0,0.0,0.0,0.0,0.0,1.17,1000.0,1.01,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33906777,0.0,0.0,0.0,0.0,1.237777736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italian Serie C,2025-01-05,13:30:00,FC Giugliano,Calcio Avellino SSD,0.0,0.0,0.0,0.0,0.0,0.0,1.17,1000.0,1.01,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33906846,0.0,0.0,0.0,0.0,1.237776026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italian Serie C,2025-01-05,13:30:00,Carpi,AC Milan B,0.0,0.0,0.0,0.0,0.0,0.0,1.17,1000.0,1.01,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33906823,0.0,0.0,0.0,0.0,1.237776656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
English Premier League,2025-01-05,13:30:00,Liverpool,Man Utd,1.31,1.32,10.5,11.0,6.8,7.0,3.1,3.2,1.46,1.48,1.83,1.87,2.16,2.2,30.0,32.0,42.0,48.0,90.0,110.0,90.0,340.0,12.0,12.5,14.5,15.0,34.0,38.0,100.0,140.0,9.4,9.8,10.0,10.5,24.0,25.0,90.0,100.0,10.0,10.5,11.0,11.5,25.0,27.0,95.0,100.0,3.85,3.9,90.0,110.0,230.0,950.0,33892710,56323.0,48351.0,58805.0,1.237589406,1.237589345,1.237589405,1.237589416,3.75,4.9,1.26,1.37,26.0,30.0,1.03,1.04,7.0,8.2,1.15,1.17,1.1,1.11,4.1,4.3,1.16,1.18,1.237589408,1.237589410,1.237589411,1.237589349
Italian Serie C,2025-01-05,13:30:00,Padova,ASD Calcio Caldiero Terme,0.0,0.0,0.0,0.0,0.0,0.0,1.17,1000.0,1.01,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33906780,0.0,0.0,0.0,0.0,1.237777466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italian Serie A,2025-01-05,14:00:00,Torino,Parma,1.92,1.94,4.7,4.9,3.65,3.75,1.92,1.93,2.06,2.08,1.89,1.96,2.04,2.14,12.0,13.5,14.5,16.5,30.0,36.0,38.0,130.0,8.2,8.8,7.2,8.0,17.0,19.0,30.0,65.0,10.0,11.5,9.6,10.5,17.5,20.0,34.0,90.0,19.0,22.0,18.0,21.0,24.0,40.0,40.0,150.0,12.0,14.0,32.0,85.0,15.0,1000.0,33886975,44503.0,191607.0,58805.0,1.237509897,1.237509881,1.237509896,1.237509906,0.0,0.0,0.0,0.0,11.5,15.5,1.07,1.09,3.75,3.95,1.34,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.237509902,1.237509884
Greek Super League,2025-01-05,14:30:00,Atromitos,Asteras Tripolis,2.0,1000.0,3.9,5.2,3.1,3.45,1.6,1.68,2.46,2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33869635,1234639.0,1300930.0,58805.0,1.23723145,1.237231495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Portuguese Liga 3,2025-01-05,14:30:00,Sporting Lisbon B,Caldas SC,1.95,2.62,3.1,1000.0,3.0,1000.0,1.76,2.16,1.86,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33899570,10071727.0,11819580.0,58805.0,1.237760841,1.237760844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Portuguese Primeira Liga,2025-01-05,15:00:00,Casa Pia,Famalicao,2.38,2.52,3.55,3.85,3.05,3.25,1.51,1.66,2.5,2.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33901253,616839.0,5875376.0,58805.0,1.237716304,1.237716314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Portuguese Segunda Liga,2025-01-05,15:00:00,Pacos Ferreira,Academico de Viseu,0.0,0.0,0.0,0.0,0.0,0.0,1.16,1000.0,1.01,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33899844,0.0,0.0,0.0,0.0,1.237693495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greek Super League,2025-01-05,15:30:00,Panathinaikos,Paok,2.04,2.28,3.5,4.4,3.3,3.65,1.72,1.89,2.12,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33869653,50334.0,232095.0,58805.0,1.237231541,1.237231586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAF Champions League,2025-01-05,16:00:00,Al Hilal Omdurman,MC Alger,1.04,3.8,1.04,2.74,1.01,950.0,1.23,300.0,1.01,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33910480,17088523.0,5177434.0,58805.0,1.237816794,1.237816839,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Italian Serie A,2025-01-05,16:45:00,Roma,Lazio,2.66,2.7,3.1,3.15,3.25,3.3,1.87,1.93,2.08,2.14,1.82,1.85,2.16,2.22,11.0,12.5,11.0,12.0,18.0,21.0,42.0,65.0,9.8,11.0,6.8,7.4,12.0,14.0,30.0,36.0,14.5,16.5,11.0,12.5,15.5,18.0,27.0,60.0,32.0,38.0,25.0,30.0,38.0,55.0,11.5,130.0,21.0,25.0,28.0,34.0,12.0,1000.0,33886974,56967.0,56966.0,58805.0,1.237509537,1.237509521,1.237509536,1.237509546,0.0,0.0,0.0,0.0,11.0,13.5,1.08,1.1,3.6,3.8,1.36,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.237509542,1.237509524
