League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Tunisian Ligue Professionelle 1,2024-12-22,10:00:00,US Tataouine,Esperance Sportive Zarzis,3.85,15.0,1.84,2.4,2.64,19.0,1.35,1.65,2.52,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33875578,10946899.0,10666447.0,58805.0,1.237338937,1.237338982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dutch Eredivisie,2024-12-22,10:30:00,PSV,Feyenoord,1.69,1.74,4.5,4.9,4.9,5.0,2.76,3.0,1.5,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33856614,48451.0,55264.0,58805.0,1.237044168,1.237044178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dutch Eredivisie,2024-12-22,10:30:00,FC Utrecht,Fortuna Sittard,1.63,1.65,6.0,6.4,4.1,4.4,2.04,2.18,1.85,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33856621,50349.0,49058.0,58805.0,1.237043567,1.237043577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dutch Eerste Divisie,2024-12-22,10:30:00,FC Volendam,De Graafschap,1.89,2.52,2.98,4.4,3.75,7.4,2.74,4.0,1.33,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33870188,14170968.0,48453.0,58805.0,1.237242753,1.237242799,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Dutch Eerste Divisie,2024-12-22,10:30:00,MVV Maastricht,SC Telstar,1.64,4.1,1.33,2.62,2.66,950.0,2.1,2.88,1.53,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33870184,8704630.0,11534958.0,58805.0,1.237242844,1.237242889,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Greek Super League,2024-12-22,10:30:00,Panserraikos,Panaitolikos,2.42,2.76,2.9,3.75,3.0,3.45,1.6,1.76,2.32,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33853940,1210411.0,2126382.0,58805.0,1.236998457,1.236998502,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Italian Serie C,2024-12-22,11:00:00,A.C. Trento S.C.S.D.,Padova,0.0,0.0,0.0,0.0,0.0,0.0,1.17,1000.0,1.01,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33877463,0.0,0.0,0.0,0,1.237364952,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Serbian Super League,2024-12-22,11:00:00,Crvena Zvezda,Cukaricki,1.04,1.28,10.0,1000.0,6.6,950.0,1.07,110.0,1.31,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33875042,6399.0,2503611.0,58805.0,1.237328327,1.237328376,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Portuguese Segunda Liga,2024-12-22,11:00:00,Oliveirense,Leiria,0.0,0.0,0.0,0.0,0.0,0.0,1.16,1000.0,1.01,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33873168,0.0,0.0,0.0,0,1.237299390,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Italian Serie C,2024-12-22,11:00:00,AC Milan B,Entella,0.0,0.0,0.0,0.0,0.0,0.0,1.17,1000.0,1.01,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33877542,0.0,0.0,0.0,0,1.237366527,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Italian Serie C,2024-12-22,11:00:00,Nuovo Campobasso,Arezzo,0.0,0.0,0.0,0.0,0.0,0.0,1.17,1000.0,1.01,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33877541,0.0,0.0,0.0,0,1.237366617,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Italian Serie C,2024-12-22,11:00:00,ASD Calcio Caldiero Terme,Albinoleffe,0.0,0.0,0.0,0.0,0.0,0.0,1.17,1000.0,1.01,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33877459,0.0,0.0,0.0,0,1.237365312,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Italian Serie C,2024-12-22,11:00:00,Giana Erminio,LR Vicenza Virtus,0.0,0.0,0.0,0.0,0.0,0.0,1.17,1000.0,1.01,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33877462,0.0,0.0,0.0,0,1.237365042,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Italian Serie A,2024-12-22,11:00:00,Venezia,Cagliari,2.62,2.64,3.0,3.05,3.45,3.5,2.02,2.08,1.94,1.99,1.74,1.81,2.22,2.34,13.0,14.5,11.5,13.0,18.5,21.0,26.0,60.0,10.5,11.5,7.2,7.8,12.0,13.5,21.0,34.0,15.0,17.0,11.0,12.5,15.0,17.0,36.0,55.0,22.0,75.0,18.0,27.0,24.0,48.0,12.0,110.0,18.0,21.0,19.0,27.0,13.0,1000.0,33853742,44504.0,60297.0,58805.0,1.236993642,1.236993626,1.236993641,1.236993655,0.0,0.0,0.0,0.0,12.5,15.5,1.07,1.09,3.9,4.3,1.31,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.236993647,1.236993629
Italian Serie B,2024-12-22,11:00:00,Juve Stabia,Cesena,2.7,3.15,2.76,3.2,2.94,3.15,1.64,1.82,2.22,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33870529,1270340.0,501219.0,58805.0,1.237250027,1.237250037,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Italian Serie C,2024-12-22,11:00:00,Pergolettese,Pro Vercelli,0.0,0.0,0.0,0.0,0.0,0.0,1.17,1000.0,1.01,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33877460,0.0,0.0,0.0,0,1.237365222,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
English Premier League,2024-12-22,11:00:00,Everton,Chelsea,5.7,5.8,1.66,1.68,4.4,4.5,2.36,2.4,1.72,1.74,1.75,1.8,2.24,2.34,18.5,19.5,9.6,10.5,10.0,10.5,15.5,17.0,20.0,23.0,9.0,9.4,9.0,9.4,14.5,15.0,42.0,48.0,19.0,21.0,17.0,19.0,26.0,30.0,42.0,170.0,50.0,70.0,48.0,60.0,55.0,90.0,32.0,70.0,7.4,8.0,60.0,1000.0,33851578,56343.0,55190.0,58805.0,1.236957526,1.236957384,1.236957524,1.236957548,0.0,0.0,0.0,0.0,18.0,21.0,1.05,1.06,5.0,5.2,1.24,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.236957538,1.236957388
English Premier League,2024-12-22,11:00:00,Man Utd,Bournemouth,1.88,1.9,4.3,4.5,4.1,4.2,2.5,2.54,1.64,1.67,1.6,1.64,2.58,2.68,22.0,25.0,19.0,22.0,32.0,38.0,36.0,95.0,11.0,12.5,8.8,9.4,15.0,17.0,40.0,48.0,12.5,14.0,9.4,10.5,13.5,14.5,36.0,46.0,19.0,22.0,16.0,18.0,23.0,26.0,48.0,60.0,8.2,8.8,30.0,40.0,55.0,500.0,33851575,48351.0,1141.0,58805.0,1.236957802,1.236957741,1.236957801,1.236957812,0.0,0.0,0.0,0.0,18.0,26.0,1.04,1.06,5.4,6.0,1.2,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.236957807,1.236957745
English Premier League,2024-12-22,11:00:00,Fulham,Southampton,1.44,1.45,8.0,8.4,5.3,5.4,2.62,2.66,1.6,1.62,1.81,1.86,2.16,2.24,19.0,25.0,21.0,32.0,32.0,70.0,19.0,260.0,10.0,11.0,11.0,12.5,19.5,29.0,20.0,120.0,9.0,9.6,9.2,10.0,20.0,24.0,22.0,85.0,11.5,13.0,12.5,14.0,25.0,29.0,21.0,100.0,5.0,5.3,20.0,120.0,100.0,1000.0,33851573,56764.0,58943.0,58805.0,1.236958163,1.236958102,1.236958162,1.236958173,0.0,0.0,0.0,0.0,18.0,26.0,1.04,1.05,5.7,6.4,1.19,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.236958168,1.236958106
English Premier League,2024-12-22,11:00:00,Leicester,Wolves,2.68,2.72,2.76,2.82,3.7,3.75,2.36,2.44,1.69,1.74,1.59,1.62,2.6,2.7,19.0,21.0,13.5,15.0,19.0,21.0,30.0,50.0,13.0,14.5,7.8,8.4,11.5,12.5,24.0,27.0,17.5,21.0,11.0,12.0,13.5,14.5,21.0,34.0,32.0,48.0,22.0,25.0,21.0,32.0,30.0,65.0,15.0,17.0,16.5,18.0,90.0,510.0,33851588,48461.0,48044.0,58805.0,1.236956980,1.236956919,1.236956979,1.236956990,0.0,0.0,0.0,0.0,17.5,21.0,1.05,1.06,5.0,5.4,1.23,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.236956985,1.236956923
Croatian 1 HNL,2024-12-22,11:00:00,Rijeka,Slaven Belupo,1.49,1.67,1.04,1000.0,4.4,1000.0,1.81,2.34,1.74,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33870666,166890.0,170923.0,58805.0,1.237249556,1.237249601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Welsh Premiership,2024-12-22,11:30:00,The New Saints,Briton Ferry Llansawel,1.1,2.64,1.86,1000.0,11.5,950.0,1.17,1000.0,1.01,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33875338,3667304.0,9013316.0,58805.0,1.237334475,1.237334520,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Spanish Primera Division RFEF Group 2,2024-12-22,11:30:00,Atletico Sanluqueno CF,Hercules,1.36,3.5,1.41,3.8,2.2,950.0,1.42,1.74,2.34,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33877144,6399727.0,248015.0,58805.0,1.237359948,1.237359993,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
German Bundesliga,2024-12-22,11:30:00,Bochum,FC Heidenheim,2.36,2.38,3.2,3.25,3.65,3.75,2.18,2.26,1.8,1.85,1.67,1.72,2.38,2.5,15.5,18.5,13.5,15.0,19.5,23.0,27.0,65.0,11.0,12.5,7.8,8.4,12.5,14.0,26.0,32.0,14.0,16.5,10.0,11.5,14.0,16.5,24.0,50.0,26.0,32.0,19.0,24.0,27.0,42.0,32.0,95.0,14.0,16.0,22.0,27.0,11.5,1000.0,33853699,67143.0,3237590.0,58805.0,1.236993994,1.236993907,1.236993992,1.236994011,0.0,0.0,0.0,0.0,14.0,21.0,1.05,1.07,4.5,4.8,1.26,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.236994003,1.236993938
Spanish Primera Division RFEF Group 1,2024-12-22,11:30:00,Andorra CF,Amorebieta,1.1,1.64,2.56,1000.0,2.56,950.0,1.74,2.24,1.8,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33877095,5759757.0,5756673.0,58805.0,1.237359674,1.237359720,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Belgian First Division A,2024-12-22,12:00:00,Standard,Gent,2.92,3.15,2.56,2.66,3.3,3.55,1.82,1.94,2.06,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33870758,571279.0,350594.0,58805.0,1.237251173,1.237251183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
English Championship,2024-12-22,12:00:00,West Brom,Bristol City,2.2,2.24,3.7,3.8,3.55,3.65,1.78,1.85,2.18,2.3,1.93,2.06,1.95,2.08,9.8,14.0,10.0,13.5,20.0,28.0,5.0,1000.0,7.8,9.6,7.0,8.0,13.5,17.5,26.0,180.0,11.0,14.0,10.0,12.5,17.0,23.0,32.0,1000.0,17.5,38.0,21.0,36.0,36.0,210.0,5.0,1000.0,17.0,26.0,30.0,1000.0,4.5,1000.0,33867919,1703.0,69745.0,58805.0,1.237206515,1.237206525,1.237206514,1.237206524,0.0,0.0,0.0,0.0,9.4,13.5,1.08,1.11,3.3,3.5,1.4,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.237206519,1.237206529
Scottish Premiership,2024-12-22,12:00:00,Hearts,St Johnstone,1.6,1.66,5.7,7.0,4.2,4.7,2.06,2.24,1.8,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33868155,47993.0,57425.0,58805.0,1.237208978,1.237209023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgian First Division B,2024-12-22,12:00:00,Patro Eisden Maasmechelen,Seraing Utd,1.44,1.54,6.6,9.4,4.6,6.6,2.34,2.7,1.58,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33870308,25213143.0,8727584.0,58805.0,1.237243850,1.237243895,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Spanish La Liga,2024-12-22,12:15:00,Real Madrid,Sevilla,1.36,1.37,9.6,9.8,6.2,6.4,2.76,2.84,1.54,1.57,1.93,1.99,2.02,2.08,25.0,34.0,22.0,42.0,17.0,110.0,15.5,380.0,10.0,11.0,12.5,14.0,21.0,34.0,16.0,160.0,8.6,9.2,10.0,10.5,18.0,28.0,16.0,100.0,10.5,11.0,12.5,14.0,21.0,34.0,16.0,120.0,4.3,4.6,16.0,160.0,16.0,1000.0,33853352,2426.0,52480974.0,58805.0,1.236986905,1.236986889,1.236986904,1.236986914,0.0,0.0,0.0,0.0,22.0,36.0,1.03,1.05,6.0,7.4,1.17,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.236986910,1.236986892
Spanish Segunda Division,2024-12-22,12:15:00,CD Castellon,Elche,1.04,2.74,1.57,1000.0,2.92,1000.0,2.04,2.16,1.87,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33872258,8916596.0,309111.0,58805.0,1.237280215,1.237280261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tunisian Ligue Professionelle 1,2024-12-22,12:30:00,Sportive De Tunis,Club Africain,1.04,1000.0,1.04,1000.0,1.01,950.0,1.12,1000.0,1.01,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33881125,14188149.0,5177433.0,58805.0,1.237426701,1.237426746,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Spanish Segunda RFEF - Group 1,2024-12-22,12:30:00,Coruxo,Guijuelo,1.1,2.54,3.85,1000.0,1.65,950.0,1.38,1.73,2.38,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33874665,4943232.0,2250340.0,58805.0,1.237322572,1.237322617,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Spanish Primera Division RFEF Group 1,2024-12-22,12:30:00,Barcelona B,Athletic Bilbao B,1.29,2.66,3.15,4.5,2.48,950.0,1.64,2.12,1.89,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33877540,3303609.0,10184818.0,58805.0,1.237368530,1.237368575,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
