League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
English Championship,2024-12-14,09:30:00,Preston,Leeds,5.5,6.2,1.67,1.74,3.95,4.4,1.78,1.85,2.18,2.3,2.06,2.5,1.78,2.14,11.0,16.5,6.6,8.2,7.4,9.6,12.5,20.0,12.5,20.0,7.6,10.0,9.0,11.5,14.5,26.0,24.0,55.0,16.5,34.0,18.0,42.0,7.2,160.0,5.9,1000.0,7.0,1000.0,7.0,1000.0,5.1,1000.0,6.0,1000.0,9.6,13.5,3.25,1000.0,33851382,56295.0,48317.0,58805.0,1.236952060,1.236952070,1.236952059,1.236952069,2.48,3.55,1.39,1.67,10.0,18.0,1.06,1.11,3.4,3.8,1.36,1.42,2.32,2.5,1.19,1.22,1.29,1.34,1.236952051,1.236952063,1.236952064,1.236952074
English Championship,2024-12-14,09:30:00,Bristol City,QPR,1.87,1.96,4.5,5.1,3.6,4.0,1.76,1.88,2.14,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33851333,69745.0,62684.0,58805.0,1.236951620,1.236951630,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Czech 1 Liga,2024-12-14,09:30:00,Dukla Prague,Hradec Kralove,3.75,5.6,1.82,2.32,3.15,5.5,1.65,2.04,1.96,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33854230,4142634.0,367579.0,58805.0,1.237004346,1.237004391,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Azerbaijan Premier League,2024-12-14,09:30:00,Araz Nakhchivan PFK,FC Sabah,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.07,1000.0,1.01,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33860398,47857044.0,15293881.0,58805.0,1.237103782,1.237103827,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
English Championship,2024-12-14,09:30:00,Coventry,Hull,1.82,1.84,4.5,5.0,3.9,4.2,2.14,2.22,1.82,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33851350,48043.0,70385.0,58805.0,1.236951034,1.236951049,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Portuguese Segunda Liga,2024-12-14,09:45:00,Alverca,Chaves,0.0,0.0,0.0,0.0,0.0,0.0,1.05,1000.0,1.01,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33854309,0.0,0.0,0.0,0,1.237005614,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Spanish Segunda Division,2024-12-14,10:00:00,Levante,Cordoba,1.64,1.91,4.5,1000.0,1.01,6.0,1.92,2.54,1.65,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33854540,214865.0,68247.0,58805.0,1.237007596,1.237007606,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Spanish La Liga,2024-12-14,10:00:00,Espanyol,Osasuna,2.9,2.98,2.76,2.8,3.3,3.35,1.69,1.73,2.36,2.46,1.99,2.04,1.98,2.02,9.8,10.5,8.6,9.4,15.5,17.5,25.0,46.0,8.8,9.6,6.4,7.2,11.5,12.5,30.0,36.0,16.0,18.5,11.5,13.0,18.0,21.0,30.0,70.0,42.0,60.0,22.0,38.0,30.0,70.0,42.0,150.0,23.0,42.0,32.0,40.0,60.0,1000.0,33834535,59044.0,10543.0,58805.0,1.236701058,1.236701042,1.236701057,1.236701067,0.0,0.0,0.0,0.0,8.6,12.5,1.1,1.12,3.05,3.25,1.45,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.236701063,1.236701045
German 3 Liga,2024-12-14,10:00:00,Wehen Wiesbaden,Ingolstadt,2.38,3.05,2.54,3.4,3.35,5.4,2.14,2.98,1.51,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33851019,6500322.0,1229688.0,58805.0,1.236946170,1.236946215,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
German 3 Liga,2024-12-14,10:00:00,SV Sandhausen,Erzgebirge,1.93,2.46,2.94,4.4,3.4,7.2,1.96,2.6,1.62,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33851018,2047448.0,476499.0,58805.0,1.236946260,1.236946305,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
German 3 Liga,2024-12-14,10:00:00,Stuttgart II,Dortmund II,2.16,2.84,2.58,3.7,3.35,6.8,2.16,3.0,1.5,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33851629,6507690.0,5394150.0,58805.0,1.236959863,1.236959908,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
German 3 Liga,2024-12-14,10:00:00,Arminia Bielefeld,Unterhaching,1.47,1.68,5.5,13.5,4.1,7.4,1.99,2.5,1.66,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33853871,347829.0,64371.0,58805.0,1.236996301,1.236996346,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
French Ligue 2,2024-12-14,10:00:00,Red Star,Grenoble,2.4,3.35,2.54,3.55,2.92,5.3,1.63,2.02,1.98,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33851024,496950.0,269792.0,58805.0,1.236946080,1.236946125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
French Ligue 2,2024-12-14,10:00:00,Lorient,Paris FC,2.04,2.26,3.6,5.2,3.1,4.4,1.86,2.06,1.94,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33851959,44794.0,5168454.0,58805.0,1.236966404,1.236966414,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Turkish 1 Lig,2024-12-14,10:00:00,Fatih Karagumruk Istanbul,Boluspor,1.54,1.8,4.8,18.0,3.4,7.2,1.71,2.24,1.81,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33853509,10472882.0,2553026.0,58805.0,1.236989746,1.236989791,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
German 3 Liga,2024-12-14,10:00:00,Hannover II,Viktoria Koln,2.34,3.25,2.3,3.15,3.4,7.4,2.26,3.15,1.47,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33854345,5375313.0,6542379.0,58805.0,1.237005659,1.237005704,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Turkish Super League,2024-12-14,10:00:00,Rizespor,Konyaspor,2.12,2.16,3.95,4.5,3.2,3.5,1.7,2.06,1.94,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33855548,113643.0,482032.0,58805.0,1.237027728,1.237027773,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Ukrainian Premier League,2024-12-14,10:30:00,Kryvbas Krivyi Rih,Karpaty,1.73,2.24,1.81,1000.0,1.81,1000.0,1.07,1000.0,1.01,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33858111,15868899.0,2017824.0,58805.0,1.237064748,1.237064793,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Hungarian NB I,2024-12-14,10:30:00,Zalaegerszeg,Debreceni VSC,1.99,2.54,2.88,4.4,3.05,6.8,1.9,2.48,1.68,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33854426,189803.0,9709317.0,58805.0,1.237006863,1.237006908,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Croatian 1 HNL,2024-12-14,11:00:00,Lokomotiva,Dinamo Zagreb,5.1,22.0,1.47,1.76,3.65,8.2,1.87,2.46,1.68,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33854026,4057235.0,52628041.0,58805.0,1.237001708,1.237001753,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Italian Serie A,2024-12-14,11:00:00,Cagliari,Atalanta,5.8,6.4,1.61,1.63,4.5,4.7,2.44,2.5,1.67,1.7,1.74,1.8,2.26,2.36,19.5,21.0,9.8,11.0,10.0,10.5,14.5,16.5,21.0,25.0,9.6,10.0,9.0,9.6,13.5,15.5,27.0,50.0,19.5,22.0,17.0,19.5,19.5,29.0,44.0,180.0,32.0,85.0,32.0,65.0,36.0,120.0,32.0,80.0,6.6,7.0,60.0,1000.0,33834537,60297.0,215817.0,58805.0,1.236703635,1.236703619,1.236703634,1.236703644,0.0,0.0,0.0,0.0,18.0,26.0,1.04,1.06,4.8,6.4,1.2,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.236703640,1.236703622
Italian Serie B,2024-12-14,11:00:00,Frosinone,Sassuolo,3.6,5.3,1.85,2.24,3.35,5.2,1.78,2.16,1.87,2.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33854021,924268.0,2013140.0,58805.0,1.237001675,1.237001685,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Italian Serie B,2024-12-14,11:00:00,Reggiana,Modena,2.84,3.4,2.74,3.25,2.96,3.5,1.54,1.85,2.16,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33853633,522049.0,60293.0,58805.0,1.236992124,1.236992134,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Italian Serie B,2024-12-14,11:00:00,Cesena,Cosenza,1.83,2.18,4.0,5.7,3.2,5.0,1.7,1.93,2.08,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33851583,501219.0,60302.0,58805.0,1.236959260,1.236959270,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Italian Serie B,2024-12-14,11:00:00,Sudtirol,Mantova,2.04,2.6,3.55,5.0,2.96,4.3,1.48,1.74,2.34,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33851145,4893599.0,924269.0,58805.0,1.236946442,1.236946491,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Portuguese Segunda Liga,2024-12-14,11:00:00,Penafiel,Leixoes,0.0,0.0,0.0,0.0,0.0,0.0,1.01,1000.0,1.01,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33851628,0.0,0.0,0.0,0,1.236960409,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Spanish Segunda RFEF - Group 1,2024-12-14,11:30:00,SD Rayo Cantabria,Coruxo,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.01,1000.0,1.01,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33860096,9339277.0,4943232.0,58805.0,1.237098564,1.237098609,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Spanish Primera Division RFEF Group 2,2024-12-14,11:30:00,Marbella,Betis B,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.15,1000.0,1.01,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33859867,2250362.0,2522844.0,58805.0,1.237093830,1.237093875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Slovakian Super League,2024-12-14,11:30:00,Spartak Trnava,FC Kosice,1.41,1.7,5.7,42.0,3.75,8.8,1.77,2.32,1.75,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33853726,427643.0,1539445.0,58805.0,1.236994581,1.236994626,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Slovakian Super League,2024-12-14,11:30:00,Trencin,Zemplin,2.08,2.76,2.76,4.1,3.15,6.4,1.86,2.5,1.66,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33853719,501167.0,4985275.0,58805.0,1.236994761,1.236994806,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Slovakian Super League,2024-12-14,11:30:00,Podbrezova,Ruzomberok,1.83,2.36,3.35,5.5,3.1,6.6,1.81,2.4,1.71,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33851621,8672708.0,52764.0,58805.0,1.236960454,1.236960499,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Spanish Primera Division RFEF Group 1,2024-12-14,11:30:00,Athletic Bilbao B,CA Tarazona,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.15,1000.0,1.01,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33857625,10184818.0,10799863.0,58805.0,1.237056632,1.237056677,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
German Bundesliga,2024-12-14,11:30:00,Augsburg,Leverkusen,6.0,6.2,1.64,1.65,4.3,4.4,2.3,2.4,1.72,1.77,1.79,1.8,2.24,2.26,17.5,19.5,9.2,10.5,9.6,10.5,14.0,16.0,20.0,24.0,9.0,10.5,9.2,10.0,14.0,16.0,26.0,50.0,20.0,23.0,17.5,20.0,26.0,32.0,12.5,170.0,32.0,85.0,32.0,1000.0,14.0,120.0,13.5,85.0,7.0,7.8,14.0,1000.0,33833007,498560.0,44787.0,58805.0,1.236676406,1.236676390,1.236676405,1.236676415,0.0,0.0,0.0,0.0,17.5,26.0,1.05,1.06,4.7,5.2,1.23,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.236676411,1.236676393
German Bundesliga,2024-12-14,11:30:00,Mainz,Bayern Munich,6.8,7.0,1.54,1.55,4.8,5.0,2.52,2.66,1.6,1.65,1.75,1.82,2.22,2.34,21.0,26.0,10.0,11.5,9.8,11.0,13.5,15.0,23.0,28.0,10.0,11.0,9.2,10.0,12.5,14.5,29.0,65.0,22.0,26.0,17.5,21.0,24.0,28.0,46.0,200.0,34.0,95.0,32.0,75.0,36.0,110.0,34.0,85.0,5.5,6.0,55.0,1000.0,33832995,64374.0,5774350.0,58805.0,1.236676886,1.236676870,1.236676885,1.236676895,0.0,0.0,0.0,0.0,21.0,36.0,1.03,1.05,5.5,7.0,1.18,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.236676891,1.236676873
German Bundesliga,2024-12-14,11:30:00,Mgladbach,Holstein Kiel,1.5,1.51,7.2,7.4,5.1,5.2,2.82,3.05,1.49,1.55,1.67,1.72,2.4,2.5,28.0,34.0,21.0,36.0,32.0,70.0,46.0,230.0,11.5,13.0,10.5,12.0,23.0,26.0,34.0,100.0,10.0,11.0,9.2,10.5,16.5,19.0,32.0,65.0,12.5,14.5,13.0,14.5,22.0,25.0,32.0,85.0,4.8,5.2,32.0,80.0,55.0,550.0,33833012,84649.0,247830.0,58805.0,1.236676046,1.236676030,1.236676045,1.236676055,0.0,0.0,0.0,0.0,22.0,36.0,1.03,1.05,6.0,8.2,1.15,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.236676051,1.236676033
